alpha,beta,gamma,fundamental,msf,SCI,amplitud
-0.05,0.215,17500.0,0.0,2781.68858493,,0.0
-0.05,0.22,17500.0,0.0,2782.23163625,,0.0
-0.05,0.225,17500.0,0.0,2782.51171831,,0.0
-0.05,0.23,17500.0,0.0,2782.45151539,,0.0
-0.05,0.235,17500.0,0.0,2780.98963897,,0.0
-0.05,0.24,17500.0,0.0,2783.42720241,,0.0
-0.05,0.245,17500.0,0.0,2783.02349276,,0.0
-0.05,0.25,17500.0,0.0,2782.03957539,,0.0
-0.05,0.255,17500.0,0.0,2781.15999431,,0.0
-0.05,0.26,17500.0,0.0,2780.84348594,,0.0
-0.05,0.265,17500.0,0.0,2781.24685648,,0.0
-0.05,0.27,17500.0,0.0,2778.98476011,,0.0
-0.05,0.275,17500.0,0.0,2778.45787349,,0.0
-0.05,0.28,17500.0,0.0,2776.89269936,,0.0
-0.05,0.285,17500.0,0.0,2777.26121289,,0.0
-0.05,0.29,17500.0,0.0,2774.85302987,,0.0
-0.05,0.295,17500.0,0.0,2775.35275282,,0.0
-0.05,0.3,17500.0,0.0,2772.13052706,,0.0
-0.05,0.305,17500.0,0.0,2772.71388265,,0.0
-0.05,0.31,17500.0,0.0,2770.04817103,,0.0
-0.05,0.315,17500.0,0.0,2770.12529459,,0.0
-0.05,0.32,17500.0,0.0,2766.66034286,,0.0
-0.05,0.325,17500.0,0.0,2767.39417664,,0.0
-0.05,0.33,17500.0,0.0,2765.57762528,,0.0
-0.05,0.335,17500.0,0.0,2763.09128991,,0.0
-0.05,0.34,17500.0,0.0,2762.90230033,,0.0
-0.05,0.345,17500.0,0.0,2761.5072962,,0.0
-0.05,0.35,17500.0,0.0,2760.21687659,,0.0
-0.05,0.355,17500.0,0.0,2758.56967062,,0.0
-0.05,0.36,17500.0,0.0,2756.65744254,,0.0
-0.05,0.365,17500.0,0.0,2755.63014956,,0.0
-0.05,0.37,17500.0,0.0,2752.33931141,,0.0
-0.05,0.375,17500.0,0.0,2752.29303795,,0.0
-0.05,0.38,17500.0,0.0,2750.32499201,,0.0
-0.05,0.385,17500.0,0.0,2749.03904591,,0.0
-0.05,0.39,17500.0,0.0,2747.63942255,,0.0
-0.05,0.395,17500.0,0.0,2747.11213742,,0.0
-0.05,0.4,17500.0,0.0,2745.04719037,,0.0
-0.05,0.405,17500.0,0.0,2743.41349506,,0.0
-0.05,0.41,17500.0,0.0,2742.21783228,,0.0
-0.05,0.415,17500.0,0.0,2741.32471385,,0.0
-0.05,0.42,17500.0,0.0,2739.69441122,,0.0
-0.05,0.425,17500.0,0.0,2739.43032964,,0.0
-0.05,0.43,17500.0,0.0,2736.49891175,,0.0
-0.05,0.435,17500.0,0.0,2737.1433151,,0.0
-0.05,0.44,17500.0,0.0,2734.79492799,,0.0
-0.05,0.445,17500.0,0.0,2734.23213177,,0.0
-0.05,0.45,17500.0,0.0,2732.2287379,,0.0
-0.05,0.455,17500.0,0.0,2730.8242085,,0.0
-0.05,0.46,17500.0,0.0,2730.10047004,,0.0
-0.05,0.465,17500.0,0.0,2728.58849944,,0.0
-0.05,0.47,17500.0,0.0,2727.93229055,,0.0
-0.05,0.475,17500.0,0.0,2727.06503725,,0.0
-0.05,0.48,17500.0,0.0,2725.05838195,,0.0
-0.05,0.485,17500.0,0.0,2724.61287589,,0.0
-0.05,0.49,17500.0,0.0,2724.38773909,,0.0
-0.05,0.495,17500.0,0.0,2723.93365389,,0.0
-0.05,-0.5,25000.0,2998.86792453,3268.09058219,1.08977476316,13274.283556
-0.05,-0.495,25000.0,2998.86792453,3784.04393346,1.26182413787,13132.986300700002
-0.05,-0.49,25000.0,2998.86792453,3134.0611539,1.0450814216500002,12994.9326384
-0.05,-0.485,25000.0,2998.86792453,3271.2152255,1.09081670411,12833.295323
-0.05,-0.48,25000.0,2943.33333333,3253.23507472,1.10528937986,12673.7237755
-0.05,-0.475,25000.0,2943.33333333,3615.65610436,1.22842223251,12580.001405600002
-0.05,-0.47,25000.0,2943.33333333,3313.99792724,1.12593361061,12416.4053021
-0.05,-0.465,25000.0,2943.33333333,3279.8515488000007,1.11433234954,12254.0163626
-0.05,-0.46,25000.0,2887.79874214,3465.96210108,1.2002090209799998,12121.5645464
-0.05,-0.455,25000.0,2887.79874214,3576.18895846,1.23837887533,11954.5501004
-0.05,-0.45,25000.0,2887.79874214,3507.83190642,1.2147078864,11820.5996284
-0.05,-0.445,25000.0,2832.26415094,3161.01776942,1.1160744905700002,11684.5991929
-0.05,-0.44,25000.0,2832.26415094,3530.69112513,1.2465966933,11550.4909194
-0.05,-0.435,25000.0,2832.26415094,3726.33641376,1.31567403857,11407.2043718
-0.05,-0.43,25000.0,2832.26415094,3214.73524759,1.13504075759,11280.4430576
-0.05,-0.425,25000.0,2776.72955975,3304.19783042,1.18996026056,11145.3703919
-0.05,-0.42,25000.0,2776.72955975,3729.05576826,1.34296685652,11024.4333501
-0.05,-0.415,25000.0,2776.72955975,3314.24210299,1.1935775637,10889.0725756
-0.05,-0.41,25000.0,2721.19496855,3084.84038652,1.13363445919,10748.2242583
-0.05,-0.405,25000.0,2721.19496855,3339.62054355,1.22726250127,10628.5518651
-0.05,-0.4,25000.0,2721.19496855,3343.01376071,1.22850945976,10494.815446
-0.05,-0.395,25000.0,2721.19496855,3034.71928436,1.11521567526,10393.6522238
-0.05,-0.39,25000.0,2665.66037736,3090.51348753,1.15938005973,10255.1605512
-0.05,-0.385,25000.0,2665.66037736,3374.71672926,1.265996508,10125.8428545
-0.05,-0.38,25000.0,2665.66037736,3101.97048312,1.16367805497,10013.2745796
-0.05,-0.375,25000.0,2610.12578616,3014.19324516,1.1548076576,9892.43344516
-0.05,-0.37,25000.0,2610.12578616,3384.82000984,1.2968034061,9784.8231299
-0.05,-0.365,25000.0,2610.12578616,3211.7644819,1.23050180145,9674.01919742
-0.05,-0.36,25000.0,2554.59119497,3002.02495019,1.17514886769,9571.88707684
-0.05,-0.355,25000.0,2554.59119497,3358.16926751,1.31456229636,9457.81295844
-0.05,-0.35,25000.0,2554.59119497,3308.55561426,1.29514092931,9342.3560143
-0.05,-0.345,25000.0,2499.05660377,3033.71401984,1.2139436999,9252.79609854
-0.05,-0.34,25000.0,2499.05660377,3385.6806585999993,1.3547835025,9147.07213713
-0.05,-0.335,25000.0,2499.05660377,3162.18171686,1.26535017738,9051.66543195
-0.05,-0.33,25000.0,2443.52201258,3112.70485012,1.27385995874,8941.06589558
-0.05,-0.325,25000.0,2443.52201258,3768.05681899,1.54205969891,8860.24685463
-0.05,-0.32,25000.0,2443.52201258,2978.33181063,1.2188684183299998,8814.03458558
-0.05,-0.315,25000.0,2387.98742138,3259.77721046,1.3650730239500002,8720.27653221
-0.05,-0.31,25000.0,2387.98742138,3392.51774985,1.42065980728,8643.52117018
-0.05,-0.305,25000.0,2332.45283019,2782.21054491,1.19282607086,8577.59363628
-0.05,-0.3,25000.0,2332.45283019,3608.83879383,1.54722905738,8527.96701809
-0.05,-0.295,25000.0,2332.45283019,2910.01970932,1.24762210479,8485.30484258
-0.05,-0.29,25000.0,2276.91823899,3044.07120144,1.33692600345,8449.36649225
-0.05,-0.285,25000.0,2276.91823899,3110.37442711,1.36604572525,8407.09507859
-0.05,-0.28,25000.0,2221.3836478,2996.55022147,1.3489566399,8411.78297098
-0.05,-0.275,25000.0,2221.3836478,3483.10126929,1.56798726449,8426.33666341
-0.05,-0.27,25000.0,2221.3836478,3321.98478905,1.49545747865,8431.7935031
-0.05,-0.265,25000.0,2165.8490566,3550.28535158,1.63921180969,8450.60296792
-0.05,-0.26,25000.0,2165.8490566,3458.48306421,1.59682552838,8489.64274458
-0.05,-0.255,25000.0,2110.31446541,3385.078217,1.6040634097400002,8566.96961967
-0.05,-0.25,25000.0,2110.31446541,3391.79533314,1.6072464027200002,8669.80604443
-0.05,-0.245,25000.0,2054.77987421,3260.3278696,1.58670420638,8767.7253358
-0.05,-0.24,25000.0,2054.77987421,3216.60170875,1.56542398975,8917.1559892
-0.05,-0.235,25000.0,1999.24528302,3393.85287834,1.6975670305,9024.02909602
-0.05,-0.23,25000.0,1999.24528302,3177.73990332,1.58946975157,9234.54224769
-0.05,-0.225,25000.0,1943.71069182,3384.63116925,1.74132456208,9413.04659321
-0.05,-0.22,25000.0,1888.17610063,2962.1800593000007,1.56880497445,9535.02013314
-0.05,-0.215,25000.0,1888.17610063,3168.29331488,1.67796494926,9651.9882139
-0.05,-0.21,25000.0,1832.64150943,3318.89198264,1.81098810954,9540.20956466
-0.05,-0.205,25000.0,1777.10691824,3061.53609627,1.7227641538299998,9640.28396099
-0.05,-0.2,25000.0,1777.10691824,3225.55110526,1.81505742404,9497.39050472
-0.05,-0.195,25000.0,1721.57232704,3260.73867123,1.89404686635,9253.21949452
-0.05,-0.19,25000.0,1666.03773585,3357.46035193,2.01523667783,8971.55087653
-0.05,-0.185,25000.0,1610.50314465,3332.70336524,2.06935539139,8535.29100681
-0.05,-0.18,25000.0,1554.96855346,3323.28621134,2.1372047710900004,8385.61930468
-0.05,-0.175,25000.0,1499.43396226,3538.23788972,2.35971571857,8027.85660307
-0.05,-0.17,25000.0,1443.89937107,3119.92820732,2.16076568065,7774.79753783
-0.05,-0.165,25000.0,1332.83018868,3001.37322348,2.25187968353,7929.80150535
-0.05,-0.16,25000.0,1221.76100629,3045.09879332,2.4923849899,8357.82594922
-0.05,-0.155,25000.0,1110.6918239,3000.97108903,2.70189356261,8181.76228943
-0.05,-0.15,25000.0,944.0880503139999,3034.41954328,3.21412768891,8101.37269979
-0.05,-0.145,25000.0,833.018867925,3692.34786041,4.432490070259999,572.106386648
-0.05,-0.14,25000.0,3720.81761006,3930.45728214,1.0563423672,799.9911572780002
-0.05,-0.135,25000.0,3665.28301887,3303.23131944,0.901221352466,788.3988034810001
-0.05,-0.13,25000.0,3720.81761006,4202.13482137,1.12935791585,1245.98021502
-0.05,-0.125,25000.0,3665.28301887,3991.87831375,1.08910506861,4004.60794567
-0.05,-0.12,25000.0,0.0,2638.19270296,,0.0
-0.05,-0.115,25000.0,0.0,2624.2551543,,0.0
-0.05,-0.11,25000.0,0.0,2586.95527855,,0.0
-0.05,-0.105,25000.0,0.0,2543.84924781,,0.0
-0.05,-0.1,25000.0,0.0,2492.02104473,,0.0
-0.05,-0.095,25000.0,0.0,2430.92577387,,0.0
-0.05,-0.09,25000.0,0.0,2369.54105527,,0.0
-0.05,-0.085,25000.0,0.0,2312.2524886,,0.0
-0.05,-0.08,25000.0,0.0,2255.6899995,,0.0
-0.05,-0.075,25000.0,0.0,2210.45212411,,0.0
-0.05,-0.07,25000.0,0.0,2207.60288636,,0.0
-0.05,-0.065,25000.0,0.0,2285.67562176,,0.0
-0.05,-0.06,25000.0,0.0,2488.3465623,,0.0
-0.05,-0.055,25000.0,0.0,2809.706098,,0.0
-0.05,-0.05,25000.0,0.0,3201.66954372,,0.0
-0.05,-0.045,25000.0,0.0,3283.44033778,,0.0
-0.05,-0.04,25000.0,0.0,1986.03284212,,0.0
-0.05,-0.035,25000.0,0.0,2717.85903309,,0.0
-0.05,-0.03,25000.0,0.0,2672.17891319,,0.0
-0.05,-0.025,25000.0,0.0,2662.60496921,,0.0
-0.05,-0.02,25000.0,0.0,2677.70323183,,0.0
-0.05,-0.015,25000.0,0.0,2693.03407079,,0.0
-0.05,-0.01,25000.0,0.0,2703.96383368,,0.0
-0.05,-0.005,25000.0,0.0,2710.2703001,,0.0
-0.05,0.0,25000.0,0.0,2713.39218116,,0.0
-0.05,0.005,25000.0,0.0,2712.66460443,,0.0
-0.05,0.01,25000.0,0.0,2707.73430636,,0.0
-0.05,0.015,25000.0,0.0,2703.93213848,,0.0
-0.05,0.02,25000.0,0.0,2698.82490652,,0.0
-0.05,0.025,25000.0,0.0,2691.75692054,,0.0
-0.05,0.03,25000.0,0.0,2686.19286877,,0.0
-0.05,0.035,25000.0,0.0,2681.61591238,,0.0
-0.05,0.04,25000.0,0.0,2675.16668696,,0.0
-0.05,0.045,25000.0,0.0,2669.42006091,,0.0
-0.05,0.05,25000.0,0.0,2665.27930424,,0.0
-0.05,0.055,25000.0,0.0,2661.22903809,,0.0
-0.05,0.06,25000.0,0.0,2657.88989594,,0.0
-0.05,0.065,25000.0,0.0,2655.12719476,,0.0
-0.05,0.07,25000.0,0.0,2651.70301535,,0.0
-0.05,0.075,25000.0,0.0,2649.87643659,,0.0
-0.05,0.08,25000.0,0.0,2647.9845688,,0.0
-0.05,0.085,25000.0,0.0,2645.69065299,,0.0
-0.05,0.09,25000.0,0.0,2644.71202178,,0.0
-0.05,0.095,25000.0,0.0,2644.22371749,,0.0
-0.05,0.1,25000.0,0.0,2643.53134878,,0.0
-0.05,0.105,25000.0,0.0,2643.06073601,,0.0
-0.05,0.11,25000.0,0.0,2643.29148092,,0.0
-0.05,0.115,25000.0,0.0,2645.05080473,,0.0
-0.05,0.12,25000.0,0.0,2645.19499031,,0.0
-0.05,0.125,25000.0,0.0,2645.24026727,,0.0
-0.05,0.13,25000.0,0.0,2646.90893907,,0.0
-0.05,0.135,25000.0,0.0,2648.29237661,,0.0
-0.05,0.14,25000.0,0.0,2648.70252543,,0.0
-0.05,0.145,25000.0,0.0,2650.68257357,,0.0
-0.05,0.15,25000.0,0.0,2652.43430645,,0.0
-0.05,0.155,25000.0,0.0,2654.07315164,,0.0
-0.05,0.16,25000.0,0.0,2656.27873004,,0.0
-0.05,0.165,25000.0,0.0,2658.3952218000004,,0.0
-0.05,0.17,25000.0,0.0,2659.48694176,,0.0
-0.05,0.175,25000.0,0.0,2661.41698097,,0.0
-0.05,0.18,25000.0,0.0,2663.85705747,,0.0
-0.05,0.185,25000.0,0.0,2666.09027207,,0.0
-0.05,0.19,25000.0,0.0,2668.17543429,,0.0
-0.05,0.195,25000.0,0.0,2670.6028981,,0.0
-0.05,0.2,25000.0,0.0,2672.23151603,,0.0
-0.05,0.205,25000.0,0.0,2675.53834741,,0.0
-0.05,0.21,25000.0,0.0,2678.39136172,,0.0
-0.05,0.215,25000.0,0.0,2679.59668808,,0.0
-0.05,0.22,25000.0,0.0,2681.71901997,,0.0
-0.05,0.225,25000.0,0.0,2684.08694124,,0.0
-0.05,0.23,25000.0,0.0,2685.29897552,,0.0
-0.05,0.235,25000.0,0.0,2687.241567,,0.0
-0.05,0.24,25000.0,0.0,2689.29079698,,0.0
-0.05,0.245,25000.0,0.0,2691.66196998,,0.0
-0.05,0.25,25000.0,0.0,2693.10373939,,0.0
-0.05,0.255,25000.0,0.0,2695.70892922,,0.0
-0.05,0.26,25000.0,0.0,2697.59233247,,0.0
-0.05,0.265,25000.0,0.0,2700.15875259,,0.0
-0.05,0.27,25000.0,0.0,2701.51740921,,0.0
-0.05,0.275,25000.0,0.0,2702.46359554,,0.0
-0.05,0.28,25000.0,0.0,2704.87123759,,0.0
-0.05,0.285,25000.0,0.0,2706.14201461,,0.0
-0.05,0.29,25000.0,0.0,2707.75730841,,0.0
-0.05,0.295,25000.0,0.0,2709.6760456,,0.0
-0.05,0.3,25000.0,0.0,2711.75179835,,0.0
-0.05,0.305,25000.0,0.0,2713.1577517,,0.0
-0.05,0.31,25000.0,0.0,2713.74846005,,0.0
-0.05,0.315,25000.0,0.0,2715.46432943,,0.0
-0.05,0.32,25000.0,0.0,2717.0382024,,0.0
-0.05,0.325,25000.0,0.0,2718.12513226,,0.0
-0.05,0.33,25000.0,0.0,2719.92819206,,0.0
-0.05,0.335,25000.0,0.0,2720.90978099,,0.0
-0.05,0.34,25000.0,0.0,2721.44109637,,0.0
-0.05,0.345,25000.0,0.0,2723.29147353,,0.0
-0.05,0.35,25000.0,0.0,2724.2330352,,0.0
-0.05,0.355,25000.0,0.0,2725.39981155,,0.0
-0.05,0.36,25000.0,0.0,2726.66372358,,0.0
-0.05,0.365,25000.0,0.0,2727.14517397,,0.0
-0.05,0.37,25000.0,0.0,2728.35717153,,0.0
-0.05,0.375,25000.0,0.0,2728.94120358,,0.0
-0.05,0.38,25000.0,0.0,2730.04693362,,0.0
-0.05,0.385,25000.0,0.0,2729.75201994,,0.0
-0.05,0.39,25000.0,0.0,2730.64929782,,0.0
-0.05,0.395,25000.0,0.0,2731.21474101,,0.0
-0.05,0.4,25000.0,0.0,2731.86086258,,0.0
-0.05,0.405,25000.0,0.0,2731.88822117,,0.0
-0.05,0.41,25000.0,0.0,2733.00904766,,0.0
-0.05,0.415,25000.0,0.0,2733.30581847,,0.0
-0.05,0.42,25000.0,0.0,2734.2267319,,0.0
-0.05,0.425,25000.0,0.0,2734.41919052,,0.0
-0.05,0.43,25000.0,0.0,2735.14399841,,0.0
-0.05,0.435,25000.0,0.0,2735.00153783,,0.0
-0.05,0.44,25000.0,0.0,2735.37184808,,0.0
-0.05,0.445,25000.0,0.0,2735.69221984,,0.0
-0.05,0.45,25000.0,0.0,2736.27717621,,0.0
-0.05,0.455,25000.0,0.0,2736.31118491,,0.0
-0.05,0.46,25000.0,0.0,2737.3759282,,0.0
-0.05,0.465,25000.0,0.0,2735.67092582,,0.0
-0.05,0.47,25000.0,0.0,2735.65369424,,0.0
-0.05,0.475,25000.0,0.0,2736.60182543,,0.0
-0.05,0.48,25000.0,0.0,2736.322409,,0.0
-0.05,0.485,25000.0,0.0,2736.47030384,,0.0
-0.05,0.49,25000.0,0.0,2736.46636028,,0.0
-0.05,0.495,25000.0,0.0,2736.64528934,,0.0
-0.05,-0.5,32500.0,3942.95597484,3991.70958623,1.01236473643,19540.5098744
-0.05,-0.495,32500.0,3887.42138365,4154.46042412,1.06869310376,19743.5813432
-0.05,-0.49,32500.0,3887.42138365,3959.92130137,1.01864987367,19958.8207333
-0.05,-0.485,32500.0,3887.42138365,3997.18394044,1.0282353123,20166.6629576
-0.05,-0.48,32500.0,3831.88679245,4145.84840299,1.08193394731,20351.4752779
-0.05,-0.475,32500.0,3831.88679245,3925.94657035,1.02454659623,20527.1044522
-0.05,-0.47,32500.0,3831.88679245,3938.62234007,1.02785456706,20663.8365508
-0.05,-0.465,32500.0,3776.35220126,4160.62499408,1.10175766781,20802.5945295
-0.05,-0.46,32500.0,3776.35220126,4154.27775669,1.10007688248,20942.6037252
-0.05,-0.455,32500.0,3776.35220126,3842.33490172,1.0174726023799998,21036.9951224
-0.05,-0.45,32500.0,3720.81761006,4105.56528075,1.10340406626,21105.0005012
-0.05,-0.445,32500.0,3720.81761006,4272.47453463,1.1482622859799998,21161.706523
-0.05,-0.44,32500.0,3720.81761006,3815.14976338,1.02535253356,21169.7214825
-0.05,-0.435,32500.0,3665.28301887,4138.218856,1.12903119205,21180.1636317
-0.05,-0.43,32500.0,3665.28301887,3818.69872653,1.04185644243,21170.326751900004
-0.05,-0.425,32500.0,3609.74842767,3858.49882065,1.06891072826,21110.3028926
-0.05,-0.42,32500.0,3609.74842767,4456.431779300001,1.23455467011,21056.0801943
-0.05,-0.415,32500.0,3609.74842767,3593.13648366,0.995398032758,20925.8293063
-0.05,-0.41,32500.0,3554.21383648,3816.54480255,1.07380843645,20826.0485932
-0.05,-0.405,32500.0,3554.21383648,3665.12653619,1.03120597263,20681.6692452
-0.05,-0.4,32500.0,3554.21383648,3643.40634132,1.02509486175,20488.6471716
-0.05,-0.395,32500.0,3498.67924528,4060.00258906,1.16043864111,20323.3941306
-0.05,-0.39,32500.0,3498.67924528,3645.44451041,1.04194876262,20151.1983206
-0.05,-0.385,32500.0,3443.14465409,3710.21616885,1.07756616163,19893.8272765
-0.05,-0.38,32500.0,3443.14465409,3766.29013893,1.09385184687,19690.6978869
-0.05,-0.375,32500.0,3443.14465409,3595.62845294,1.04428620176,19471.8753287
-0.05,-0.37,32500.0,3387.61006289,3900.40426719,1.15137344463,18993.4975555
-0.05,-0.365,32500.0,3387.61006289,3743.3408437,1.10500936477,18923.3481977
-0.05,-0.36,32500.0,3332.0754716999995,3814.71517195,1.14484656916,18597.0230747
-0.05,-0.355,32500.0,3332.0754716999995,3993.53215236,1.19851191435,18401.7557843
-0.05,-0.35,32500.0,3276.5408805,3590.90243922,1.09594312117,18145.149281
-0.05,-0.345,32500.0,3276.5408805,4320.39889712,1.31858537851,17818.430633099993
-0.05,-0.34,32500.0,3276.5408805,3429.17204136,1.0465830174,17483.5066265
-0.05,-0.335,32500.0,3221.00628931,3980.32060868,1.23573822935,17046.118174799998
-0.05,-0.33,32500.0,3221.00628931,3421.1425979,1.0621347152399998,16610.4910364
-0.05,-0.325,32500.0,3165.47169811,3737.09677694,1.18058132668,16314.310264500002
-0.05,-0.32,32500.0,3165.47169811,3476.106458,1.0981322183600002,15766.1239203
-0.05,-0.315,32500.0,3109.93710692,3646.89720659,1.17265947227,15519.1467714
-0.05,-0.31,32500.0,3109.93710692,3578.64088978,1.15071165967,15071.8664033
-0.05,-0.305,32500.0,3054.40251572,3624.83556034,1.18675765282,14715.012371899997
-0.05,-0.3,32500.0,3054.40251572,3611.12708967,1.18226955062,14381.064677
-0.05,-0.295,32500.0,2998.86792453,3614.35119436,1.20523853845,14035.2699205
-0.05,-0.29,32500.0,2998.86792453,3333.37837004,1.11154557451,13731.0600209
-0.05,-0.285,32500.0,2943.33333333,3665.6927514,1.2454222258399998,13386.5511264
-0.05,-0.28,32500.0,2943.33333333,3175.46436344,1.07886671464,13080.5674464
-0.05,-0.275,32500.0,2887.79874214,4038.27435733,1.39839189567,12742.8308823
-0.05,-0.27,32500.0,2832.26415094,3158.23344551,1.11509141704,12426.9164518
-0.05,-0.265,32500.0,2832.26415094,3194.2187564,1.12779690953,12139.54185
-0.05,-0.26,32500.0,2776.72955975,3334.10459435,1.20073075991,11812.7276017
-0.05,-0.255,32500.0,2776.72955975,3397.89700061,1.22370469558,11492.7337154
-0.05,-0.25,32500.0,2721.19496855,3648.10012381,1.3406243088,11241.7519389
-0.05,-0.245,32500.0,2665.66037736,3261.55851256,1.22354615774,10982.1456695
-0.05,-0.24,32500.0,2665.66037736,3506.0419376,1.3152620519,10738.4288238
-0.05,-0.235,32500.0,2610.12578616,3838.43078732,1.4705922632799997,10460.4177707
-0.05,-0.23,32500.0,2554.59119497,3257.03803125,1.27497426503,10228.982042799998
-0.05,-0.225,32500.0,2554.59119497,3182.94770846,1.24597145513,10022.7175293
-0.05,-0.22,32500.0,2499.05660377,3235.44040012,1.2946647127700002,9847.98514366
-0.05,-0.215,32500.0,2443.52201258,3311.59825432,1.35525615782,9721.29262109
-0.05,-0.21,32500.0,2387.98742138,3590.234565,1.50345622965,9568.91242081
-0.05,-0.205,32500.0,2332.45283019,3675.44943107,1.57578725001,9469.12855095
-0.05,-0.2,32500.0,2276.91823899,3669.17339555,1.61146471257,9471.55503504
-0.05,-0.195,32500.0,2221.3836478,3690.79625046,1.66148528829,9575.75140836
-0.05,-0.19,32500.0,2165.8490566,4038.35011423,1.86455750548,9751.77091747
-0.05,-0.185,32500.0,2110.31446541,3443.44516498,1.6317213483700002,10036.4323701
-0.05,-0.18,32500.0,2054.77987421,3553.93047774,1.7295918275,10629.6491658
-0.05,-0.175,32500.0,1943.71069182,3917.65006698,2.0155520487,11321.7221764
-0.05,-0.17,32500.0,1832.64150943,3275.72071949,1.78743125845,11791.484655
-0.05,-0.165,32500.0,1777.10691824,3430.69870993,1.9304965135900003,11551.634520799998
-0.05,-0.16,32500.0,1610.50314465,3184.95263624,1.97761342274,10530.2806621
-0.05,-0.155,32500.0,1443.89937107,3172.39077979,2.19709963405,9582.88070399
-0.05,-0.15,32500.0,1221.76100629,3255.09492605,2.66426486792,10579.6651443
-0.05,-0.145,32500.0,0.0,3205.43234065,,0.0
-0.05,-0.14,32500.0,0.0,2936.63555359,,0.0
-0.05,-0.135,32500.0,0.0,2885.44069292,,0.0
-0.05,-0.13,32500.0,0.0,4027.82852926,,0.0
-0.05,-0.125,32500.0,3665.28301887,3416.03369611,0.931997250561,1204.4347925999996
-0.05,-0.12,32500.0,0.0,2542.34515265,,0.0
-0.05,-0.115,32500.0,0.0,2572.38214326,,0.0
-0.05,-0.11,32500.0,0.0,2619.67329492,,0.0
-0.05,-0.105,32500.0,0.0,2663.28971137,,0.0
-0.05,-0.1,32500.0,0.0,2706.86387321,,0.0
-0.05,-0.095,32500.0,0.0,2750.71955321,,0.0
-0.05,-0.09,32500.0,0.0,2796.43787471,,0.0
-0.05,-0.085,32500.0,0.0,2845.51704714,,0.0
-0.05,-0.08,32500.0,0.0,2896.32985204,,0.0
-0.05,-0.075,32500.0,0.0,2943.53666977,,0.0
-0.05,-0.07,32500.0,0.0,2987.936695,,0.0
-0.05,-0.065,32500.0,0.0,3018.66372273,,0.0
-0.05,-0.06,32500.0,0.0,3027.70783475,,0.0
-0.05,-0.055,32500.0,0.0,2987.83811589,,0.0
-0.05,-0.05,32500.0,0.0,2854.23028963,,0.0
-0.05,-0.045,32500.0,0.0,2508.33875944,,0.0
-0.05,-0.04,32500.0,0.0,2346.93242146,,0.0
-0.05,-0.035,32500.0,0.0,2613.65800171,,0.0
-0.05,-0.03,32500.0,0.0,2656.90171282,,0.0
-0.05,-0.025,32500.0,0.0,2626.75141795,,0.0
-0.05,-0.02,32500.0,0.0,2599.73193838,,0.0
-0.05,-0.015,32500.0,0.0,2585.1347677,,0.0
-0.05,-0.01,32500.0,0.0,2577.60474383,,0.0
-0.05,-0.005,32500.0,0.0,2575.89105983,,0.0
-0.05,0.0,32500.0,0.0,2577.87896424,,0.0
-0.05,0.005,32500.0,0.0,2582.02498033,,0.0
-0.05,0.01,32500.0,0.0,2588.18501718,,0.0
-0.05,0.015,32500.0,0.0,2592.99967699,,0.0
-0.05,0.02,32500.0,0.0,2600.10088928,,0.0
-0.05,0.025,32500.0,0.0,2606.29033135,,0.0
-0.05,0.03,32500.0,0.0,2611.84979722,,0.0
-0.05,0.035,32500.0,0.0,2618.04466715,,0.0
-0.05,0.04,32500.0,0.0,2624.06502266,,0.0
-0.05,0.045,32500.0,0.0,2629.08434888,,0.0
-0.05,0.05,32500.0,0.0,2633.51376516,,0.0
-0.05,0.055,32500.0,0.0,2638.5830567,,0.0
-0.05,0.06,32500.0,0.0,2641.60558212,,0.0
-0.05,0.065,32500.0,0.0,2645.30253777,,0.0
-0.05,0.07,32500.0,0.0,2648.83066141,,0.0
-0.05,0.075,32500.0,0.0,2651.26862795,,0.0
-0.05,0.08,32500.0,0.0,2654.12817402,,0.0
-0.05,0.085,32500.0,0.0,2656.49738423,,0.0
-0.05,0.09,32500.0,0.0,2658.66531563,,0.0
-0.05,0.095,32500.0,0.0,2660.51375375,,0.0
-0.05,0.1,32500.0,0.0,2662.37603902,,0.0
-0.05,0.105,32500.0,0.0,2663.83708172,,0.0
-0.05,0.11,32500.0,0.0,2663.99372776,,0.0
-0.05,0.115,32500.0,0.0,2664.99864399,,0.0
-0.05,0.12,32500.0,0.0,2665.11841432,,0.0
-0.05,0.125,32500.0,0.0,2665.62208041,,0.0
-0.05,0.13,32500.0,0.0,2666.2588913000004,,0.0
-0.05,0.135,32500.0,0.0,2665.89981737,,0.0
-0.05,0.14,32500.0,0.0,2665.53636466,,0.0
-0.05,0.145,32500.0,0.0,2665.19148669,,0.0
-0.05,0.15,32500.0,0.0,2664.81854194,,0.0
-0.05,0.155,32500.0,0.0,2665.08252266,,0.0
-0.05,0.16,32500.0,0.0,2664.1519043000008,,0.0
-0.05,0.165,32500.0,0.0,2663.21685706,,0.0
-0.05,0.17,32500.0,0.0,2662.22151872,,0.0
-0.05,0.175,32500.0,0.0,2660.74727798,,0.0
-0.05,0.18,32500.0,0.0,2659.8535532,,0.0
-0.05,0.185,32500.0,0.0,2658.74443184,,0.0
-0.05,0.19,32500.0,0.0,2657.68319742,,0.0
-0.05,0.195,32500.0,0.0,2656.8704785,,0.0
-0.05,0.2,32500.0,0.0,2654.86944994,,0.0
