-0.15	-0.946	4159.27	1.01332
-0.15	-0.948	4162.64	1.0131
-0.15	-0.95	4166	1.01258
-0.15	-0.952	4169.37	1.0123
-0.15	-0.954	4172.73	1.01224
-0.15	-0.956	4176.1	1.01175
-0.15	-0.958	4179.46	1.01142
-0.15	-0.96	4182.82	1.0114
-0.15	-0.962	4186.19	1.01094
-0.15	-0.964	4189.55	1.01064
-0.15	-0.966	4192.92	1.01065
-0.15	-0.968	4196.28	1.01014
-0.15	-0.97	4199.65	1.00998
-0.15	-0.972	4203.01	1.00987
-0.15	-0.974	4206.38	1.00937
-0.15	-0.976	4209.74	1.00942
-0.15	-0.978	4213.11	1.009
-0.15	-0.98	4216.47	1.00888
-0.15	-0.982	4219.83	1.00877
-0.15	-0.984	4223.2	1.00829
-0.15	-0.986	4226.56	1.00827
-0.15	-0.988	4229.93	1.00792
-0.15	-0.99	4233.29	1.00788
-0.15	-0.992	4236.66	1.00757
-0.15	-0.994	4240.02	1.00756
-0.15	-0.996	4243.39	1.0073
-0.15	-0.998	4246.08	1.00739
-0.15	-1	4249.44	1.00717
-0.15	-1.002	4252.81	1.0071
-0.15	-1.004	4256.17	1.00685
-0.15	-1.006	4259.54	1.00678
-0.15	-1.008	4262.9	1.00643
-0.15	-1.01	4266.27	1.00627
-0.15	-1.012	4269.63	1.00627
-0.15	-1.014	4272.99	1.00603
-0.15	-1.016	4275.69	1.00613
-0.15	-1.018	4279.05	1.00606
-0.15	-1.02	4282.42	1.00573
-0.15	-1.022	4285.78	1.00584
-0.15	-1.024	4289.14	1.00543
-0.15	-1.026	4292.51	1.00535
-0.15	-1.028	4295.87	1.00531
-0.15	-1.03	4298.57	1.00533
-0.15	-1.032	4301.93	1.00514
-0.15	-1.034	4305.29	1.00528
-0.15	-1.036	4308.66	1.00481
-0.15	-1.038	4312.02	1.00472
-0.15	-1.04	4315.39	1.00473
-0.15	-1.042	4318.08	1.00482
-0.15	-1.044	4321.44	1.00451
-0.15	-1.046	4324.81	1.00452
-0.15	-1.048	4328.17	1.0044
-0.15	-1.05	4331.54	1.00429
-0.15	-1.052	4334.23	1.0043
-0.15	-1.054	4337.59	1.00423
-0.15	-1.056	4340.96	1.00417
-0.15	-1.058	4344.32	1.00394
-0.15	-1.06	4347.69	1.00383
-0.15	-1.062	4350.38	1.00386
-0.15	-1.064	4353.74	1.00385
-0.15	-1.066	4357.11	1.00372
-0.15	-1.068	4360.47	1.00366
-0.15	-1.07	4363.17	1.00379
-0.15	-1.072	4366.53	1.00347
-0.15	-1.074	4369.89	1.00336
-0.15	-1.076	4373.26	1.00331
-0.15	-1.078	4375.95	1.00344
-0.15	-1.08	4379.32	1.0035
-0.15	-1.082	4382.68	1.00318
-0.15	-1.084	4386.04	1.00309
-0.15	-1.086	4388.74	1.00324
-0.15	-1.088	4392.1	1.00297
-0.15	-1.09	4395.47	1.00287
-0.15	-1.092	4398.16	1.00299
-0.15	-1.094	4401.52	1.00286
-0.15	-1.096	4404.89	1.00279
-0.15	-1.098	4408.25	1.00269
-0.15	-1.1	4410.94	1.00278
-0.15	-1.102	4414.31	1.00277
-0.15	-1.104	4417.67	1.00258
-0.15	-1.106	4420.36	1.00269
-0.15	-1.108	4423.73	1.00269
-0.15	-1.11	4427.09	1.00247
-0.15	-1.112	4429.78	1.00257
-0.15	-1.114	4433.15	1.00253
-0.15	-1.116	4436.51	1.00235
-0.15	-1.118	4439.2	1.00243
-0.15	-1.12	4442.57	1.00234
-0.15	-1.122	4445.93	1.0022
-0.15	-1.124	4448.63	1.00229
-0.15	-1.126	4451.99	1.00215
-0.15	-1.128	4455.35	1.00205
-0.15	-1.13	4458.05	1.0022
-0.15	-1.132	4461.41	1.00206
-0.15	-1.134	4464.78	1.00198
-0.15	-1.136	4467.47	1.00217
-0.15	-1.138	4470.83	1.00209
-0.15	-1.14	4474.2	1.00194
-0.15	-1.142	4476.89	1.00203
-0.15	-1.144	4480.25	1.00187
-0.15	-1.146	4483.62	1.00176
-0.15	-1.148	4486.31	1.00182
-0.15	-1.15	4489.67	1.00175
-0.15	-1.152	4492.36	1.00199
-0.15	-1.154	4495.73	1.00186
-0.15	-1.156	4499.09	1.00166
-0.15	-1.158	4501.79	1.00166
-0.15	-1.16	4505.15	1.00156
-0.15	-1.162	4507.84	1.00178
-0.15	-1.164	4511.21	1.00168
-0.15	-1.166	4514.57	1.00155
-0.15	-1.168	4517.26	1.00152
-0.15	-1.17	4520.63	1.00145
