time,alpha,beta
0.18063080349279048,0.01,0.43236776824208667
0.1806534815597701,0.01,0.43239506859778243
0.18067615962674974,0.01,0.4324223553127131
0.18069883769372938,0.01,0.4324496282913017
0.18072151576070902,0.01,0.43247688743794394
0.18074419382768864,0.01,0.4325041326570101
0.18076687189466828,0.01,0.43253136385284396
0.18078954996164792,0.01,0.43255858092976396
0.18081222802862756,0.01,0.4325857837920627
0.18083490609560718,0.01,0.43261297234400825
0.18085758416258682,0.01,0.4326401464898439
0.18088026222956646,0.01,0.43266730613378795
0.18090294029654608,0.01,0.43269445118003524
0.18092561836352572,0.01,0.43272158153275614
0.18094829643050536,0.01,0.4327486970960981
0.180970974497485,0.01,0.43277579777418484
0.18099365256446462,0.01,0.43280288347111745
0.18101633063144426,0.01,0.43282995409097397
0.1810390086984239,0.01,0.4328570095378109
0.18106168676540355,0.01,0.4328840497156621
0.18108436483238316,0.01,0.4329110745285398
0.1811070428993628,0.01,0.4329380838804349
0.18112972096634244,0.01,0.43296507767531756
0.18115239903332206,0.01,0.43299205581713673
0.1811750771003017,0.01,0.43301901820982125
0.18119775516728134,0.01,0.433045964757279
0.18122043323426099,0.01,0.4330728953633994
0.1812431113012406,0.01,0.433099809932051
0.18126578936822024,0.01,0.43312670836708395
0.18128846743519988,0.01,0.43315359057232944
0.18131114550217953,0.01,0.43318045645159964
0.18133382356915914,0.01,0.4332073059086887
0.18135650163613878,0.01,0.4332341388473729
0.18137917970311843,0.01,0.43326095517141083
0.18140185777009804,0.01,0.43328775478454346
0.18142453583707768,0.01,0.4333145375904954
0.18144721390405733,0.01,0.43334130349297356
0.18146989197103697,0.01,0.43336805239566967
0.18149257003801658,0.01,0.43339478420225824
0.18151524810499622,0.01,0.433421498816399
0.18153792617197587,0.01,0.4334481961417357
0.1815606042389555,0.01,0.43347487608189683
0.18158328230593512,0.01,0.43350153854049667
0.18160596037291477,0.01,0.4335281834211347
0.1816286384398944,0.01,0.43355481062739604
0.18165131650687402,0.01,0.4335814200628525
0.18167399457385366,0.01,0.43360801163106166
0.1816966726408333,0.01,0.4336345852355688
0.18171935070781295,0.01,0.4336611407799057
0.18174202877479256,0.01,0.43368767816759163
0.1817647068417722,0.01,0.4337141973021342
0.18178738490875185,0.01,0.43374069808702814
0.1818100629757315,0.01,0.43376718042575746
0.1818327410427111,0.01,0.4337936442217947
0.18185541910969075,0.01,0.43382008937860145
0.1818780971766704,0.01,0.4338465157996287
0.18190077524365,0.01,0.4338729233883168
0.18192345331062965,0.01,0.4338993120480969
0.1819461313776093,0.01,0.43392568168239004
0.18196880944458893,0.01,0.43395203219460804
0.18199148751156854,0.01,0.43397836348815394
0.1820141655785482,0.01,0.43400467546642174
0.18203684364552783,0.01,0.4340309680327977
0.18205952171250747,0.01,0.43405724109065974
0.18208219977948709,0.01,0.43408349454337836
0.18210487784646673,0.01,0.43410972829431627
0.18212755591344637,0.01,0.4341359422468299
0.18215023398042599,0.01,0.4341621363042686
0.18217291204740563,0.01,0.4341883103699754
0.18219559011438527,0.01,0.43421446434728783
0.1822182681813649,0.01,0.43424059813953697
0.18224094624834453,0.01,0.43426671165004926
0.18226362431532417,0.01,0.4342928047821458
0.1822863023823038,0.01,0.4343188774391434
0.18230898044928345,0.01,0.4343449295243541
0.18233165851626307,0.01,0.4343709609410863
0.1823543365832427,0.01,0.4343969715926447
0.18237701465022235,0.01,0.4344229613823307
0.18239969271720197,0.01,0.43444893021344283
0.1824223707841816,0.01,0.43447487798927664
0.18244504885116125,0.01,0.43450080461312585
0.1824677269181409,0.01,0.43452670998828197
0.1824904049851205,0.01,0.4345525940180351
0.18251308305210015,0.01,0.4345784566056736
0.1825357611190798,0.01,0.4346042976544857
0.18255843918605943,0.01,0.43463011706775845
0.18258111725303905,0.01,0.4346559147487785
0.1826037953200187,0.01,0.4346816906008336
